,,,These are the population desnities in people per square mile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_name,county_name,Area in sq mi,pop1970,pop1971,pop1972,pop1973,pop1974,pop1975,pop1976,pop1977,pop1978,pop1979,pop1980,pop1981,pop1982,pop1983,pop1984,pop1985,pop1986,pop1987,pop1988,pop1989,pop1990,pop1991,pop1992,pop1993,pop1994,pop1995,pop1996,pop1997,pop1998,pop1999,pop2000,pop2001,pop2002,pop2003,pop2004,pop2005,pop2006,pop2007,pop2008,pop2009
Oregon,Marion County,1182.33,127.9752692,132.1965949,134.7339575,136.9330052,142.3460455,145.2217232,150.465606,155.9632252,162.6449468,167.9734084,173.1259462,176.2181455,176.9269155,177.900417,178.5871965,180.1688192,181.308095,182.9311614,186.5731226,190.2852841,194.3061582,198.5477828,203.1260308,208.2506576,212.126902,216.3211625,220.1551174,224.0516607,227.4407314,230.6970135,241.5264774,244.2160818,248.2699416,250.8013837,252.7035599,254.9736537,258.7001937,262.3252391,265.3041029,268.9443726
Oregon,Morrow County,2031.61,2.197764335,2.165770005,2.165770005,2.214992051,2.362658187,2.55954637,2.805656597,2.953322734,3.199432962,3.543987281,3.701005606,3.633571404,3.701005606,3.789605288,3.923981473,3.982063487,3.998798982,3.985016809,3.8235685,3.782221982,3.747274329,3.936286984,4.013565596,4.207008235,4.273457996,4.402911976,4.518091563,4.706611997,4.899070196,5.174713651,5.426238304,5.46561594,5.617712061,5.634447556,5.629525352,5.589163274,5.62706425,5.57341222,5.574888881,5.676778516
Oregon,Multnomah County,431.3,1286.037561,1287.271041,1297.472757,1285.184326,1284.025041,1269.186181,1269.186181,1282.170183,1280.315326,1290.980756,1304.537445,1312.768375,1310.431254,1303.897519,1306.262462,1308.251797,1313.37584,1306.654301,1328.594946,1337.389288,1358.683051,1379.568746,1393.779272,1410.484581,1418.184558,1428.115001,1444.702064,1455.900765,1462.02875,1468.175284,1534.287039,1552.494783,1568.321354,1573.264549,1557.393925,1562.306979,1582.963135,1616.155808,1652.072803,1685.265476
Oregon,Polk County,740.79,47.71797675,49.81168752,50.89161571,50.75662468,51.97154389,53.59143617,55.07633742,59.53104119,60.47597835,60.74596039,61.01999217,61.8285884,61.64230079,60.83100474,61.27377529,61.05778966,62.19306416,63.11100312,64.32052269,65.63263543,67.40236774,69.36513722,71.41160113,72.98964619,75.55177581,76.95973218,78.67006844,80.83397454,82.88853791,84.22899877,84.58267525,86.12427274,87.42693611,89.00363126,91.41592084,94.51936446,98.29101365,101.1217754,103.7864982,105.4576871
Oregon,Sherman County,823.69,2.596850757,2.549502847,2.549502847,2.549502847,2.428097949,2.428097949,2.549502847,2.549502847,2.428097949,2.549502847,2.636914373,2.632058177,2.612633394,2.633272226,2.672121793,2.599278855,2.502154937,2.369823599,2.35646906,2.345542619,2.329759983,2.312763297,2.311549248,2.327331885,2.281198024,2.294552562,2.209569134,2.191358399,2.17921791,2.168291469,2.33218808,2.239920358,2.13187,2.11972951,2.023819641,2.015321298,2.016535347,2.051742767,2.020177494,2.077237796
Oregon,Tillamook County,1102.58,16.35618277,16.68813147,16.77882784,16.41604237,16.68813147,16.77882784,16.86952421,17.41370241,18.04857697,18.68345154,19.19497905,19.52511382,19.63848428,19.55685755,19.41899907,19.06619021,19.04442308,19.1387473,19.19407209,19.36911607,19.63122857,19.95410764,20.22166192,20.69056214,21.02613869,21.45603947,21.83424332,22.0618912,22.02379873,22.14805275,21.99749678,22.07096084,22.08003047,22.19612182,22.35121261,22.49088502,22.63055742,22.69495184,22.58974405,22.57341871
Oregon,Umatilla County,3215.51,13.97072315,14.21236445,14.43005931,14.55445637,14.74105196,15.20754095,15.95392333,16.63810717,17.26009249,17.85097854,18.30533881,18.67697504,18.73015478,18.79266431,18.86388162,18.66702327,18.51650283,18.38433095,18.20271123,18.37717811,18.46114613,18.68195092,19.01844497,19.3477862,19.6059101,19.8603021,19.97194846,20.02637218,20.3983194,20.7752425,21.98718088,21.92000647,22.31963203,22.4564688,22.59486054,22.62533782,22.63715554,22.6558151,22.63622256,22.81037845
Oregon,Union County,2036.61,9.514340006,9.967544105,10.16394892,10.26215132,10.50765733,10.80226455,10.99866936,10.99866936,11.29327657,11.44058018,11.74549865,11.99493276,12.04747104,11.93601131,12.0622014,11.84861117,11.55056687,11.3472879,11.42290375,11.47593305,11.6252007,11.76955824,11.84075498,12.12554195,12.26548038,12.27382759,12.28168378,12.28953997,12.21343311,12.1805353,12.05139914,11.95565179,12.01506425,12.01604627,11.94484953,12.00819008,12.01948336,12.30525236,12.3111445,12.29395908
Oregon,Wallowa County,3146.19,1.985576205,2.002421977,2.002421977,2.002421977,2.034206453,2.097775405,2.12955988,2.12955988,2.161344356,2.224913308,2.311684927,2.346012161,2.355865348,2.370486207,2.391146116,2.327577165,2.187089782,2.169290475,2.150855479,2.167065562,2.207114001,2.268140195,2.304374497,2.363811467,2.371121897,2.377796637,2.376525258,2.375889568,2.331073457,2.306917255,2.293249931,2.255744249,2.230634513,2.21569581,2.178507973,2.166747717,2.151173324,2.168336941,2.175011681,2.18963254
Oregon,Wasco County,2381.52,8.453844603,8.691927844,8.607947865,8.565957876,8.356007928,8.523967886,8.565957876,8.649937855,8.817897813,8.901877792,9.125264537,9.560700729,9.559860929,9.417514864,9.487638147,9.501074944,8.921613087,8.793123719,8.819997313,9.002233867,9.144160032,9.297003594,9.382243273,9.374265175,9.518290839,9.587154422,9.639641909,9.702206994,9.700107494,9.802982969,10.00117572,9.949528033,9.862188854,9.894101246,9.825657563,9.830696362,9.885703248,9.965904128,10.00201552,10.14016259
Oregon,Washington County,724.23,218.0522762,228.1043315,245.0878864,254.3390912,261.795286,272.5653453,282.3688607,292.8627646,307.6370766,325.5871753,339.4777902,351.9047816,358.615357,359.4603924,365.7898734,371.7658755,380.0491557,389.7270204,403.8316557,414.5506262,434.845284,452.4971349,467.8417077,483.0081604,496.7786477,511.9492426,526.9748561,540.3117794,553.2979854,565.1588584,619.2701214,638.3552186,650.8995761,660.1535424,670.0205736,686.3468788,704.2279386,715.8319871,727.9013573,741.9162421
Oregon,Wheeler County,1714.75,1.078291296,0.991398163,1.049715702,1.049715702,1.108033241,1.108033241,1.108033241,1.049715702,1.049715702,0.933080624,0.882344365,0.850269719,0.859017349,0.852019245,0.859017349,0.857267823,0.853768771,0.803615687,0.779122321,0.805948389,0.816445546,0.839189386,0.838606211,0.87417991,0.916168538,0.912669485,0.95757399,0.937746027,0.915585362,0.909170433,0.899839627,0.872430383,0.887592944,0.876512611,0.849686543,0.814112844,0.818195072,0.814112844,0.79953346,0.794868057
Oregon,Yamhill County,715.86,56.17439164,58.95007404,60.34699522,61.46453217,63.69960607,65.51560361,66.63314056,68.86821446,72.36051742,74.59559132,77.29444305,79.22778197,80.19864219,80.51714022,81.40837594,82.1906518,83.19643506,84.57519627,86.82144553,89.4169251,92.15908138,94.58553348,96.92118571,99.34484396,102.180594,105.6226078,108.8592742,111.5343782,114.568491,116.536753,119.0945157,120.506803,122.2110469,123.8971307,125.0579722,127.0276311,130.4612634,134.3377197,136.8144609,138.3468835
Pennsylvania,Pennsylvania,44742.7,263.7472929,265.607574,266.0769243,265.629924,265.1605737,265.9204742,265.674624,265.5628739,265.1829237,265.3840738,265.1766657,265.0391908,264.7391865,264.5733494,264.0693342,263.0790051,263.3447244,263.9730951,264.7527977,265.2050949,265.8669235,266.9298008,267.77148,268.6947368,269.151057,269.2010093,269.049655,268.5552727,268.2522289,268.0664332,274.5811943,274.8947426,275.4930301,276.1908423,276.8802062,277.5460801,278.7302063,279.8787512,280.8585088,281.716727
Pennsylvania,Adams County,518.67,109.7750014,112.981279,117.222897,120.6933117,122.4285191,123.0069215,124.1637265,126.0917346,127.6341412,129.947751,131.5499258,134.0081362,135.7741917,136.2696898,135.5196946,136.9714848,139.7651686,142.6263327,145.2291438,147.7027783,151.7824436,154.5992635,156.4366553,158.2798311,160.0073264,161.1236432,162.8395704,165.10498,167.0811884,169.0805329,176.5939808,178.9596468,181.6993464,184.7822315,188.4011028,191.028978,193.6973413,195.1934756,196.5469374,197.2795805
Pennsylvania,Allegheny County,730.08,2198.571389,2182.500548,2155.10629,2121.548323,2090.044927,2072.923515,2053.747535,2035.804295,2018.682884,1991.973482,1986.350811,1969.029421,1958.30183,1945.867576,1924.030243,1890.635273,1871.175762,1856.044543,1844.295146,1834.679761,1829.793995,1826.768299,1825.082183,1818.32265,1804.795365,1787.417817,1770.684035,1753.716031,1736.745288,1721.463401,1753.132533,1742.9857,1733.264848,1721.997589,1706.491069,1688.147874,1675.486248,1670.94291,1668.621247,1668.98696
Pennsylvania,Armstrong County,653.2,115.7225964,117.4219228,117.7281078,117.5750153,117.7281078,118.7997551,119.10594,118.6466626,119.8714023,119.5652174,119.0569504,118.4216167,118.3374158,118.3710961,118.1843233,117.1264544,116.8524189,115.324556,113.8717085,112.8291488,112.5566442,113.1781996,113.1567667,114.0003062,113.862523,113.5226577,112.9225352,112.3285364,112.236681,111.7590325,110.7072872,109.9157991,109.3922229,108.9620331,108.3649724,106.8922229,105.7960808,105.3337416,104.7902633,103.8747704
Pennsylvania,Beaver County,434.71,479.4414667,480.3202135,483.0806745,480.7802903,474.5692531,478.7099446,479.1700214,474.3392146,472.9589842,470.8886384,470.2928389,464.2911366,463.0857353,457.9811829,450.323204,441.8508891,434.0065791,429.3529019,426.5050263,427.1882404,428.4833567,430.1925422,432.1225645,433.383175,432.2743898,431.0850912,429.2240804,426.808677,423.9308965,420.2502818,416.6294771,413.1443951,410.8739159,409.2084378,406.8850498,403.4229716,400.1012169,398.0009662,396.5770284,394.9138506
Pennsylvania,Bedford County,1012.3,41.83838783,42.77388126,43.0702361,43.76173071,44.25565544,44.35444038,44.35444038,44.94715005,45.14471994,46.33013929,46.21554875,46.56919885,46.80529487,47.10658896,46.81517337,46.47238961,46.61266423,46.49609799,47.03447595,47.06312358,47.42665218,47.67163884,47.90674701,48.21100464,48.39770819,48.51131088,48.61898647,48.65948829,48.80470216,49.0951299,49.41420528,49.23540452,49.15835227,49.15440087,49.12871678,48.93312259,49.06549442,49.05364023,49.19391485,48.97658797
Pennsylvania,Berks County,856.51,346.0344888,349.6748433,351.3093834,356.0962511,356.9135211,358.3145556,360.1826015,357.964297,360.8831187,364.3857048,364.863224,367.0873662,367.3010239,367.9863633,370.9367083,371.3967146,374.0691878,378.128685,382.9225578,389.8821964,394.019918,398.0689075,400.5148802,403.7769553,406.7693314,408.7728106,410.8907076,413.1627185,415.361175,418.2216203,437.2640133,440.3392838,444.3952785,448.9696559,454.3753138,459.7587886,466.1696886,469.9022778,472.5817562,475.3301187
Pennsylvania,Blair County,525.8,257.4286801,260.5553442,261.8866489,259.7945987,260.5553442,259.7945987,258.6534804,260.5553442,261.8866489,262.4572081,259.8345378,257.6207684,257.8927349,255.6047927,252.8052491,251.5271967,250.2015976,250.4982883,249.9201217,248.2807151,248.3853176,249.5074173,249.7660707,250.5477368,251.4606314,250.8881704,249.5891974,249.0547737,248.282617,247.12248,245.3974895,244.077596,242.1947509,241.2400152,240.6466337,239.4104222,239.6500571,239.6101179,239.4883986,239.8668695
Pennsylvania,Bradford County,1147.4,50.5159491,52.03067805,51.94352449,52.29213875,52.81506014,53.77374935,54.3838243,54.90674569,54.47097786,54.55813143,54.8361513,55.02963221,54.98344082,54.39341119,54.02213701,53.79030852,53.44692348,53.19592121,53.27000174,53.30399163,53.21422346,53.45128116,53.75108942,53.91232351,53.91058044,54.07704375,54.30015688,54.3228168,54.3716228,54.16245424,54.69757713,54.46749172,54.31933066,53.99337633,53.86351752,53.81471152,53.54802161,53.46609726,53.34582534,53.27784556
Pennsylvania,Bucks County,604.31,689.5930896,705.4326422,717.8434909,733.8948553,744.4854462,755.0760371,762.1915904,770.9619235,777.0846089,784.8620741,792.9373997,806.5777498,815.5665139,822.0499413,829.8919429,837.4741441,847.5451341,864.028396,878.1966209,887.7447006,898.5851632,908.6478794,916.6106799,927.0324833,938.4355711,948.981483,958.5576939,963.8844302,972.7838361,983.0169946,991.9643891,998.2310404,1005.22083,1009.632473,1015.52349,1019.422151,1024.714137,1028.170972,1031.857821,1035.916996
Pennsylvania,Butler County,788.6,162.2381435,165.7367487,168.9069237,172.7111337,173.4719757,176.5153436,179.9391326,182.8556936,184.8846056,187.4207456,187.5627695,188.3705301,188.8143546,188.4643672,188.4199848,187.572914,188.5569363,188.3946234,189.0565559,190.5579508,193.5493279,196.1539437,198.4364697,202.2381435,205.0342379,209.3507482,212.1785443,214.2340857,216.5850875,218.7699721,221.3023079,222.9863048,225.0874968,226.558458,227.4980979,228.3464367,230.3778849,231.4075577,232.8975399,234.2049201
Pennsylvania,Cambria County,688.35,271.3517832,274.2790731,275.2959977,275.0054478,273.8432483,274.2790731,276.1676473,276.4581971,273.4074235,270.7924748,266.2352001,263.6870778,259.4624827,257.1308201,255.2916394,251.0307256,247.5484855,244.839108,241.165105,238.2073073,236.702259,235.9846009,235.7797632,235.0548413,233.5890172,232.3222198,230.3958742,228.6264255,226.0289097,223.3834532,221.1665577,219.3578848,217.6959396,216.0383526,214.5768868,213.1560979,211.8428125,210.7372703,209.9048449,209.1929977
Pennsylvania,Cameron County,396.23,17.90879035,17.9188855,18.42364283,17.66650683,17.16174949,17.16174949,17.16174949,17.16174949,16.90937082,16.90937082,16.84375237,16.86141887,17.00022714,16.60146884,16.28851929,15.95033188,15.40771774,15.2058148,15.13262499,15.18057694,14.86257981,14.65562931,14.64301037,14.57739192,14.60767736,14.52943997,14.42596472,14.33006082,14.1634909,14.06001565,14.9988643,14.88277011,14.64805795,14.47139288,14.0877773,13.83792242,13.64106706,13.50225879,13.29278449,13.03031068
Pennsylvania,Carbon County,381.46,132.5774655,132.3860955,133.6968489,136.0562051,137.6291092,139.2020133,138.9398626,139.7263147,140.5127667,140.5127667,139.6869921,140.4944162,141.3332984,141.1838725,141.0213391,140.8823992,142.6257013,144.1147171,144.7150422,146.9957532,149.3524878,150.7078068,151.6961149,152.7656897,153.4787396,153.434174,153.5468988,154.1446023,153.8562366,154.0371205,154.2127615,155.1958266,156.1081109,157.266817,158.9812824,161.306559,162.7903319,165.5822367,166.7881298,167.4225345
Pennsylvania,Centre County,1109.92,89.43617558,91.26783912,93.70044688,94.60141271,97.30431022,96.8538273,99.10624189,101.7190428,100.2774975,101.3586565,101.5929076,103.0614819,103.3461871,104.694933,103.9624477,105.0228845,106.0409759,107.6365864,108.5420571,109.9619792,112.7603791,113.6108909,114.5551031,116.0885469,116.6570564,117.3625126,118.9815482,119.355449,118.9247874,119.0986738,122.468286,123.3187978,125.5414805,126.6812022,127.162318,127.6155038,129.772416,129.8192663,131.1355773,131.7320167
Pennsylvania,Chester County,750.51,370.0763481,377.4766492,378.542591,381.2074456,383.7390574,390.800922,396.6636021,401.8600685,405.5908649,411.3203022,421.9264234,430.1341754,434.0688332,438.8029473,445.3491626,451.4183688,462.289643,474.7824812,488.2479914,495.7655461,503.4936243,509.3536395,515.0017988,522.043677,528.0649159,537.9302075,545.5010593,553.8660378,562.1150951,572.945064,580.7104502,588.6170737,597.9214134,607.4229524,618.1130165,628.3220743,639.8315812,649.647573,657.2610625,664.7399768
Pennsylvania,Clarion County,600.83,63.93489007,66.24169898,67.24031756,67.73962685,67.90606328,68.73824543,70.06973686,71.06835544,71.23479187,71.73410116,72.17016461,72.26004028,72.07696021,72.24339663,71.33298936,71.34630428,70.55406687,69.92327281,70.10968161,69.39899805,69.40232678,69.37902568,70.11800343,70.04976449,69.82341095,70.38596608,70.16294126,69.5737563,69.44227152,69.3224373,69.49220245,69.04448846,68.35211291,68.30218198,66.88247924,66.66611188,66.79260357,66.34988266,66.16347386,65.70743804
Pennsylvania,Clearfield County,1144.72,65.18537284,65.78027815,66.91592704,68.13893354,68.48836397,69.71137047,70.67230414,71.72059543,72.68152911,73.03095954,73.01174086,72.4919631,72.01149626,73.27905514,71.80795304,71.29254315,70.78062758,70.14291705,69.37154937,68.52942204,68.22279684,68.25511916,68.4508002,68.83430009,69.30690475,69.46764274,70.66007408,70.66356838,70.5168076,70.52554336,72.82828989,72.48322734,72.47187085,72.04119785,71.75728562,71.58344399,72.22115452,72.41508841,72.13467049,71.91627647
Pennsylvania,Clinton County,887.98,42.47956035,43.13160206,43.58206266,43.46944751,43.13160206,43.13160206,43.01898691,43.13160206,43.24421721,43.01898691,43.88724971,43.57530575,43.30052479,43.79152684,42.37144981,42.0628843,41.97166603,41.6495867,41.89846618,41.87594315,41.949143,41.80386946,42.07527197,41.97842294,42.08653348,41.89396158,41.78134643,41.65746976,41.59665758,41.41309489,42.69803374,42.46266808,42.25433005,42.1000473,41.92324151,41.85792473,41.92661997,41.80837406,41.65859591,41.43899637
Pennsylvania,Columbia County,483.11,114.0816791,116.3296144,118.3995363,120.2624661,122.3323881,123.9883256,124.8162944,125.8512554,126.6792242,127.507193,128.2668543,129.0637743,128.8278032,129.2542071,127.9915547,127.3643684,127.2898512,127.5630809,128.5525036,129.8441349,131.0219205,131.591149,132.572292,132.8496616,132.6509491,132.6923475,133.0525139,132.7751444,132.280433,131.8002111,132.7006272,133.0214651,133.2077581,133.4892675,133.7066093,133.6217425,133.8618534,134.1081741,134.669123,134.774689
Pennsylvania,Crawford County,1012.3,80.3536501,82.28785933,83.67084856,84.46112812,85.0538378,85.9429023,86.53561197,86.53561197,86.93075175,87.0295367,87.78919293,88.31571668,88.97461227,89.1830485,88.80964141,87.59656228,86.79640423,86.10886101,85.46280747,85.12298726,85.1279265,85.47367381,85.7670651,86.57907735,87.23797293,87.92551615,88.10530475,88.23965228,88.18136916,88.0262768,89.25022227,89.02005334,88.85705818,88.52711647,88.2959597,87.96009088,87.89094142,87.90872271,87.44838487,87.44542132
Pennsylvania,Cumberland County,545.46,289.9882668,296.4470355,300.66366,306.530268,308.363583,310.930224,310.563561,314.963517,317.530158,319.9134675,329.3092069,332.00418,332.5211748,334.9869835,338.8919444,339.3979394,342.0049133,345.8365416,350.3153302,355.1809482,359.0785759,364.6903531,368.0948191,371.9282807,374.6195871,376.5867341,379.6850365,380.7025263,384.2829905,386.2116379,392.3477432,394.3735563,398.3628497,401.8278151,404.8436182,408.3434166,414.2980237,417.5594911,422.2656107,426.2145712
Pennsylvania,Dauphin County,525.05,426.079421,429.1019903,431.9588611,435.0061899,434.8157318,432.9111513,434.6252738,436.1489382,435.9584801,440.9103895,442.4664318,447.332635,443.8034473,445.0490429,444.3843443,445.1480811,446.8050662,446.8393486,447.8792496,450.0447576,454.1034187,457.2116941,460.0171412,463.6967908,466.6755547,467.5764213,468.2849252,467.8735359,467.4907152,467.7192648,479.6343205,479.2800686,481.1275117,481.7293591,481.2855918,482.2455004,485.2414056,489.2181697,491.80459,493.1606514
